"","studyName","location","latitude","longitude","vegetation","map","mat","grouping","lai","species","speciesMatched","family","pft","growingCondition","status","light","age","a.lf","a.ssba","a.ssbh","a.ssbc","a.shba","a.shbh","a.shbc","a.sbba","a.sbbh","a.sbbc","a.stba","a.stbh","a.stbc","a.cp","a.cs","h.t","h.c","d.ba","d.bh","h.bh","d.cr","c.d","m.lf","m.ss","m.sh","m.sb","m.st","m.so","m.br","m.rf","m.rc","m.rt","m.to","a.ilf","ma.ilf","r.st","r.ss","r.sb","r.sh","n.lf","n.ss","n.sb","n.sh","n.rf","n.rc","mean_annual_precipitation"
"3455","Domec2012","Coastal Range Corvallis  Oregon, USA",44.65,-123.23,"TempF",1680,12.6,NA,1.3,"Pseudotsuga menziesii","Pseudotsuga menziesii","Pinaceae","EG","FW",3,"full",5,1.709,NA,0.00070239,NA,NA,0.0002098,NA,NA,NA,NA,NA,0.00098423,NA,NA,NA,1.795,0.239,NA,0.0354000078688507,1.3,NA,1.556,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.592e-05,0.135769951,NA,390,NA,390,NA,NA,NA,NA,NA,NA,1232
"3456","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,0.5,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,0.48,0,NA,NA,1.3,0.52,0.48,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3457","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,0.5,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,0.57,0,NA,NA,1.3,0.61,0.57,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3458","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,0.66,0,NA,NA,1.3,0.62,0.66,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3459","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,0.5,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,0.75,0,NA,NA,1.3,0.87,0.75,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3460","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,0.5,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,0.84,0,NA,NA,1.3,0.96,0.84,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3461","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,0.5,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,0.93,0,NA,NA,1.3,0.83,0.93,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3462","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,0.5,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,1.02,0,NA,NA,1.3,0.94,1.02,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3463","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,0.5,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,0.88,0,NA,NA,1.3,0.74,0.88,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3464","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,0.75,7.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,1.6,0,NA,NA,1.3,1.82,1.6,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3465","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,0.75,4.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,1.9,0,NA,NA,1.3,1.89,1.9,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3466","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,0.75,7.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,2,0,NA,NA,1.3,2.03,2,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3467","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,0.75,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,2.3,0,NA,NA,1.3,2.08,2.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3468","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,0.75,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,2.6,0,NA,NA,1.3,2.8,2.6,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3469","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,0.75,23.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,2.8,0,NA,NA,1.3,2.03,2.8,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3470","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,0.75,18.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,3,0,NA,NA,1.3,2.73,3,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3471","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",NA,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,0.75,22.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,3.4,0,NA,NA,1.3,2.5,3.4,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277
"3472","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,"1",1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000199,NA,NA,NA,2.4,0.8,NA,0.016,1.3,NA,1.6,0.23,NA,NA,0.054,0.21,0.44,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023478261,0.0026,0.0044,NA,NA,NA,1277
"3473","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,1,7.85,NA,0.000154,NA,NA,0,NA,NA,0.000294,NA,NA,0.000448,NA,NA,NA,3.3,0.9,NA,0.024,1.3,NA,2.4,0.58,NA,NA,0.131,0.39,0.97,1.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021655172,0.0026,0.0043,NA,NA,NA,1277
"3474","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,1,12.78,NA,0.000326,NA,NA,0,NA,NA,0.00047,NA,NA,0.000796,NA,NA,NA,4.3,0.8,NA,0.032,1.3,NA,3.5,0.88,NA,NA,0.233,0.83,1.71,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026140909,0.0023,0.005,NA,NA,NA,1277
"3475","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,1,14.54,NA,0.00063,NA,NA,0,NA,NA,0.000574,NA,NA,0.001204,NA,NA,NA,4.5,0.9,NA,0.039,1.3,NA,3.6,1.19,NA,NA,0.266,1.1,2.29,1.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025658824,0.0028,0.004,NA,NA,NA,1277
"3476","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,1,14.83,NA,0.000963,NA,NA,0,NA,NA,0.000382,NA,NA,0.001345,NA,NA,NA,5.2,0.8,NA,0.041,1.3,NA,4.4,1.14,NA,NA,0.286,1.56,2.7,2.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023415789,0.0024,0.005,NA,NA,NA,1277
"3477","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,1,18.06,NA,0.001127,NA,NA,0,NA,NA,0.00081,NA,NA,0.001937,NA,NA,NA,4.9,0.9,NA,0.05,1.3,NA,4,1.65,NA,NA,0.403,1.73,3.38,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021890909,0.0026,0.0039,NA,NA,NA,1277
"3478","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,1,27.55,NA,0.001494,NA,NA,0,NA,NA,0.000672,NA,NA,0.002166,NA,NA,NA,6,1,NA,0.053,1.3,NA,5,2.5,NA,NA,0.697,2.46,4.96,2.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018734,0.0025,0.0033,NA,NA,NA,1277
"3479","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",1.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,1,34.15,NA,0.00179,NA,NA,0,NA,NA,0.000376,NA,NA,0.002166,NA,NA,NA,6.6,1.1,NA,0.053,1.3,NA,5.5,2.72,NA,NA,0.65,3.19,5.91,3.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022599265,0.0025,0.0035,NA,NA,NA,1277
"3480","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,2,3.54,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.000828,NA,NA,NA,6.6,2.9,NA,0.032,1.3,NA,3.7,0.28,NA,NA,0.33,1.07,1.35,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020228571,0.0012,0.0034,NA,NA,NA,1277
"3481","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,2,4.51,NA,0.00156,NA,NA,0,NA,NA,0.00023,NA,NA,0.00179,NA,NA,NA,8.5,2.8,NA,0.048,1.3,NA,5.7,0.47,NA,NA,0.719,2.51,2.98,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023029787,0.0013,0.0034,NA,NA,NA,1277
"3482","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,2,28.18,NA,0.003443,NA,NA,0,NA,NA,0.000444,NA,NA,0.003887,NA,NA,NA,8.4,0.8,NA,0.07,1.3,NA,7.6,2.78,NA,NA,1.428,5.44,8.22,5.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020273381,0.0017,0.0036,NA,NA,NA,1277
"3483","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,2,13.34,NA,0.002437,NA,NA,0,NA,NA,0.00094,NA,NA,0.003377,NA,NA,NA,8.8,2.8,NA,0.066,1.3,NA,6,1.18,NA,NA,1.144,5.15,6.33,2.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021479661,0.0013,0.0031,NA,NA,NA,1277
"3484","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,2,41.81,NA,0.005421,NA,NA,0,NA,NA,0.001741,NA,NA,0.007162,NA,NA,NA,10.9,2.2,NA,0.095,1.3,NA,8.7,4.39,NA,NA,2.359,11.45,15.84,7.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020000228,0.0015,0.0034,NA,NA,NA,1277
"3485","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,2,47.46,NA,0.007019,NA,NA,0,NA,NA,0.000432,NA,NA,0.007451,NA,NA,NA,10.7,1.2,NA,0.097,1.3,NA,9.5,5.9,NA,NA,3.346,14.04,19.94,8.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017696949,0.0016,0.0031,NA,NA,NA,1277
"3486","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,2,44,NA,0.007896,NA,NA,0,NA,NA,0.001357,NA,NA,0.009253,NA,NA,NA,13.2,4,NA,0.109,1.3,NA,9.2,4.45,NA,NA,3.628,18.53,22.98,6.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019775281,0.0011,0.003,NA,NA,NA,1277
"3487","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.7,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,2,75.69,NA,0.010029,NA,NA,0,NA,NA,0.001162,NA,NA,0.011191,NA,NA,NA,14.1,2.6,NA,0.119,1.3,NA,11.5,7.84,NA,NA,4.512,25.49,33.33,9.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01834324,0.0012,0.0032,NA,NA,NA,1277
"3488","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,3,1.78,NA,0.000297,NA,NA,0.000347,NA,NA,0.000353,NA,NA,0.000998,NA,2.4,NA,8,7.2,NA,0.036,1.3,1.76,0.8,0.13,NA,NA,0.336,1.24,1.37,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030123077,0.0016,0.0042,NA,NA,NA,1277
"3489","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,3,4.84,NA,0.001035,NA,NA,0.001688,NA,NA,0.000752,NA,NA,0.003476,NA,2.6,NA,10.9,8.5,NA,0.067,1.3,1.82,2.4,0.34,NA,NA,1.132,6.29,6.63,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025623529,0.0014,0.0033,NA,NA,NA,1277
"3490","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,3,7.42,NA,0.0012,NA,NA,0.001826,NA,NA,0.001003,NA,NA,0.004029,NA,2.4,NA,12.3,NA,NA,0.072,1.3,1.76,NA,0.48,NA,NA,1.507,7.48,7.96,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027825,0.0015,0.0034,NA,NA,NA,1277
"3491","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,3,18.53,NA,0.00169,NA,NA,0.002631,NA,NA,0.001353,NA,NA,0.005673,NA,2.4,NA,14.4,11.4,NA,0.085,1.3,1.74,3,1.47,NA,NA,5.083,10.09,11.56,1.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021429252,0.0013,0.0029,NA,NA,NA,1277
"3492","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,3,19.64,NA,0.002322,NA,NA,0.003653,NA,NA,0.001822,NA,NA,0.007796,NA,2.9,NA,13.3,7.4,NA,0.1,1.3,1.92,5.9,1.65,NA,NA,2.982,13.53,15.18,3.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028567273,0.0015,0.003,NA,NA,NA,1277
"3493","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,3,27.19,NA,0.002278,NA,NA,0.003653,NA,NA,0.001716,NA,NA,0.007647,NA,3.5,NA,12.8,9.6,NA,0.099,1.3,2.12,3.2,2.28,NA,NA,3.83,17.2,19.48,2.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021465789,0.0013,0.0029,NA,NA,NA,1277
"3494","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,3,57.7,NA,0.003262,NA,NA,0.006046,NA,NA,0.001645,NA,NA,0.010953,NA,3.5,NA,14,NA,NA,0.118,1.3,2.12,NA,3.73,NA,NA,5.133,25.49,29.22,4.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02010992,0.0011,0.0028,NA,NA,NA,1277
"3495","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.4,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,3,40.27,NA,0.004181,NA,NA,0.00731,NA,NA,0.002546,NA,NA,0.014037,NA,4,NA,16,8.4,NA,0.134,1.3,2.26,7.6,4.21,NA,NA,6.719,31.83,36.04,5.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021043705,0.0016,0.0033,NA,NA,NA,1277
"3496","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,4,5.31,NA,0.001753,NA,NA,0.00051,NA,NA,0.000315,NA,NA,0.002578,NA,3.6,NA,12.2,10.4,NA,0.057,1.3,2.14,1.8,0.52,NA,NA,1.113,6.34,6.86,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021444231,0.0011,0.0045,NA,NA,NA,1277
"3497","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",0,NA,4,11.03,NA,0.002809,NA,NA,0.001998,NA,NA,0.000572,NA,NA,0.005379,NA,6.1,NA,14.4,10.8,NA,0.083,1.3,2.78,3.6,1.08,NA,NA,2.425,14.98,16.06,1.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022468519,0.0014,0.0037,NA,NA,NA,1277
"3498","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,4,17.65,NA,0.002863,NA,NA,0.00356,NA,NA,0.001224,NA,NA,0.007647,NA,5.6,NA,16.4,10.6,NA,0.099,1.3,2.66,5.8,1.67,NA,NA,4.57,21.28,22.95,2.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024308383,0.0013,0.0031,NA,NA,NA,1277
"3499","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",1,NA,4,18.71,NA,0.003644,NA,NA,0.003759,NA,NA,0.001528,NA,NA,0.008931,NA,7.5,NA,16.8,13.2,NA,0.107,1.3,3.1,3.6,1.83,NA,NA,4.506,24.34,26.17,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023515301,0.0011,0.0036,NA,NA,NA,1277
"3500","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,4,20.6,NA,0.004718,NA,NA,0.003341,NA,NA,0.001689,NA,NA,0.009748,NA,7.3,NA,16.8,11.9,NA,0.111,1.3,3.04,4.9,2.12,NA,NA,3.946,27.01,29.13,2.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023320755,0.0013,0.0039,NA,NA,NA,1277
"3501","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",2,NA,4,19.44,NA,0.005092,NA,NA,0.005411,NA,NA,0.001913,NA,NA,0.012416,NA,8.4,NA,17.8,13.9,NA,0.126,1.3,3.28,3.9,2.45,NA,NA,5.305,36.18,38.63,4.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022217143,9e-04,0.0038,NA,NA,NA,1277
"3502","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,4,26.64,NA,0.005675,NA,NA,0.005857,NA,NA,0.002504,NA,NA,0.014037,NA,9.1,NA,18.5,12.5,NA,0.134,1.3,3.4,6,3.01,NA,NA,8.359,45.04,48.05,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023011296,0.0011,0.0032,NA,NA,NA,1277
"3503","Epron2011","Itatinga E102",-23.04472222,-48.63,"Wo",1360,20,"fertilization = 0 K - 0 Na",2.2,"Eucalyptus grandis (W. Hill ex Maiden)","Eucalyptus grandis","Myrtaceae","EA","PM",3,NA,4,34.03,NA,0.006805,NA,NA,0.007308,NA,NA,0.003093,NA,NA,0.017207,NA,9.6,NA,18.8,13.4,NA,0.148,1.3,3.5,5.4,3.88,NA,NA,10.258,57.83,61.71,7.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021049485,0.001,0.0033,NA,NA,NA,1277
